intaketime,dispatchtime,traveltime,totalresponsetime,time_on_scene,totaltime
0,0,0,0,2.9,2.9
0,0,0,0,2.9,3
0,0,0,0,42.4,42.4
0,0,0,0,10.8,10.8
0,0,0,0,9.7,9.7
0,0,0,0,46.5,46.5
0,0,0,0,3.2,3.3
0,0,0,0,20.5,20.5
0,0,0,0,21.1,21.1
0,0,0,0,2.8,2.9
0,0,0,0,0.4,0.4
0,0,0,0,8.2,8.2
0,0,0,0,1.4,1.4
0,0,0,0,0.6,0.6
0,0,0,0,7.7,7.7
0,0,0,0,15.3,15.4
0,0,0,0,30.6,30.6
0,0,0,0,0.4,0.4
0,0,0,0,4.8,4.8
0,0,0,0,10.2,10.2
0,0,0,0,20.1,20.1
0,0,0,0,5.4,5.4
0,0,0,0,4,4
0,0,0,0,5.6,5.7
0,0,0,0,15.3,15.3
0,0,0,0,25.6,25.6
0,0,0,0,0.4,0.4
0,0,0,0,0.8,0.8
0,0,0,0,27.9,27.9
0,0,0,0,3.6,3.7
0,0,0,0,3.9,4
0,0,0,0,0.3,0.3
0,0,0,0,1.7,1.7
0,0,0,0,3.3,3.3
0,0,0,0,6.5,6.5
0,0,0,0,9.7,9.7
0,0,0,0,11.7,11.7
0,0,0,0,53,53
0,0,0,0,16.7,16.7
0,0,0,0,11.7,11.7
0,0,0,0,30.8,30.8
0,0,0,0,6.6,6.7
0,0,0,0,12.7,12.7
0,0,0,0,3.9,4
0,0,0,0,6.9,6.9
0,0,0,0,38.4,38.5
0,0,0,0,19.3,19.3
0,0,0,0,5.8,5.8
0,0,0,0,1.4,1.4
0,0,0,0,41.2,41.3
0,0,0,0,30.2,30.2
0,0,0,0,19.6,19.6
0,0,0,0,0.5,0.5
0,0,0,0,5.9,5.9
0,0,0,0,0.6,0.6
0,0,0,0,3.6,3.7
0,0,0,0,8.3,8.3
0,0,0,0,30.5,30.5
0,0,0,0,2.4,2.4
0,0,0,0,29.3,29.3
0,0,0,0,9.7,9.7
0,0,0,0,5.2,5.2
0,0,0,0,10.3,10.3
0,0,0,0,19.2,19.2
0,0,0,0,4.1,4.1
0,0,0,0,7.9,7.9
0,0,0,0,7.1,7.1
0,0,0,0,231.6,231.6
0,0,0,0,9.7,9.7
0,0,0,0,10.2,10.2
0,0,0,0,26.8,26.8
0,0,0,0,5.7,5.7
0,0,0,0,6.9,6.9
0,0,0,0,9.2,9.3
0,0,0,0,5.8,5.9
0,0,0,0,1.3,1.3
0,0,0,0,3.3,3.3
0,0,0,0,9.7,9.7
0,0,0,0,13.9,13.9
0,0,0,0,10.7,10.7
0,0,0,0,0.2,0.2
0,0,0,0,17,17
0,0,0,0,5.2,5.2
0,0,0,0,37,37
0,0,0,0,1.9,1.9
0,0,0,0,0.2,0.2
0,0,0,0,0.9,0.9
0,0,0,0,23,23
0,0,0,0,2,2.1
0,0,0,0,24.9,24.9
0,0,0,0,1,1.1
0,0,0,0,0.1,0.1
0,0,0,0,1.7,1.7
0,0,0,0,12.1,12.1
0,0,0,0,10.5,10.5
0,0,0,0,14.5,14.5
0,0,0,0,9.2,9.3
0,0,0,0,66.8,66.9
0,0,0,0,111.1,111.1
0,0,0,0,36.9,36.9
0,0,0,0,2.5,2.5
0,0,0,0,13,13
0,0,0,0,203.3,203.3
0,0,0,0,6.5,6.5
0,0,0,0,5.7,5.7
0,0,0,0,3.7,3.7
0,0,0,0,257.1,257.2
0,0,0,0,2.3,2.3
0,0,0,0,0.2,0.2
0,0,0,0,8.3,8.4
0,0,0,0,6.7,6.7
0,0,0,0,5.9,5.9
0,0,0,0,14.3,14.3
0,0,0,0,0.1,0.2
0,0,0,0,0.4,0.4
0,0,0,0,9.8,9.8
0,0,0,0,2.2,2.2
0,0,0,0,0.2,0.2
0,0,0,0,7.1,7.1
0,0,0,0,34.8,34.8
0,0,0,0,4.1,4.2
0,0,0,0,0.1,0.1
0,0,0,0,15.9,16
0,0,0,0,2.8,2.8
0,0,0,0,4.5,4.5
0,0,0,0,5.3,5.3
0,0,0,0,8.4,8.4
0,0,0,0,4.1,4.2
0,0,0,0,5.8,5.8
0,0,0,0,11.5,11.5
0,0,0,0,1.6,1.6
0,0,0,0,6.8,6.8
0,0,0,0,9.3,9.3
0,0,0,0,9,9
0,0,0,0,34,34
0,0,0,0,97.6,97.6
0,0,0,0,6.1,6.1
0,0,0,0,54.8,54.8
0,0,0,0,1.8,1.8
0,0,0,0,2.7,2.7
0,0,0,0,4.7,4.7
0,0,0,0,0.8,0.9
0,0,0,0,11.6,11.6
0,0,0,0,16.8,16.8
0,0,0,0,2.1,2.1
0,0,0,0,6.1,6.1
0,0,0,0,30.2,30.2
0,0,0,0,15.6,15.6
0,0,0,0,11.7,11.7
0,0,0,0,19.7,19.7
0,0,0,0,11.6,11.6
0,0,0,0,13.6,13.6
0,0,0,0,0.1,0.2
0,0,0,0,152.2,152.2
0,0,0,0,92.7,92.7
0,0,0,0,0.4,0.4
0,0,0,0,6.7,6.7
0,0,0,0,6.6,6.6
0,0,0,0,0.8,0.8
0,0,0,0,13.6,13.6
0,0,0,0,77.6,77.6
0,0,0,0,3.6,3.7
0,0,0,0,2.2,2.2
0,0,0,0,0.2,0.2
0,0,0,0,3.2,3.2
0,0,0,0,128.5,128.5
0,0,0,0,7.2,7.2
0,0,0,0,15.2,15.2
0,0,0,0,6.8,6.8
0,0,0,0,0.2,0.2
0,0,0,0,5.6,5.6
0,0,0,0,7.3,7.3
0,0,0,0,7.5,7.5
0,0,0,0,4.1,4.1
0,0,0,0,0.2,0.2
0,0,0,0,3.7,3.7
0,0,0,0,11.8,11.8
0,0,0,0,3,3
0,0,0,0,56,56.1
0,0,0,0,1.5,1.5
0,0,0,0,154.1,154.1
0,0,0,0,31.8,31.8
0,0,0,0,12.1,12.1
0,0,0,0,26.3,26.3
0,0,0,0,96,96
0,0,0,0,9.6,9.6
0,0,0,0,5.4,5.4
0,0,0,0,32.3,32.3
0,0,0,0,0.3,0.3
0,0,0,0,31,31
0,0,0,0,0.1,0.1
0,0,0,0,12,12
0,0,0,0,13.4,13.4
0,0,0,0,8.6,8.6
0,0,0,0,7.6,7.6
0,0,0,0,0.1,0.1
0,0,0,0,7.8,7.8
0,0,0,0,7.6,7.7
0,0,0,0,0.2,0.2
0,0,0,0,3,3
0,0,0,0,11.5,11.5
0,0,0,0,16.1,16.1
0,0,0,0,39.6,39.6
0,0,0,0,9.2,9.3
0,0,0,0,23.4,23.4
0,0,0,0,23.2,23.2
0,0,0,0,9.9,9.9
0,0,0,0,37.3,37.3
0,0,0,0,35.3,35.3
0,0,0,0,45.5,45.5
0,0,0,0,7.8,7.8
0,0,0,0,1.3,1.3
0,0,0,0,8.4,8.4
0,0,0,0,7.8,7.8
0,0,0,0,6.8,6.9
0,0,0,0,11.9,11.9
0,0,0,0,16,16.1
0,0,0,0,40.4,40.4
0,0,0,0,139.5,139.5
0,0,0,0,6.4,6.4
0,0,0,0,3.6,3.6
0,0,0,0,1.7,1.7
0,0,0,0,156.3,156.3
0,0,0,0,4.3,4.3
0,0,0,0,3.1,3.2
0,0,0,0,0.1,0.1
0,0,0,0,7.4,7.4
0,0,0,0,2.5,2.5
0,0,0,0,11.6,11.6
0,0,0,0,0.9,0.9
0,0,0,0,9.9,9.9
0,0,0,0,5.6,5.6
0,0,0,0,13,13
0,0,0,0,1.3,1.3
0,0,0,0,6.5,6.6
0,0,0,0,7.1,7.1
0,0,0,0,0.5,0.5
0,0,0,0,10.6,10.6
0,0,0,0,3.4,3.4
0,0,0,0,34.8,34.8
0,0,0,0,7.5,7.5
0,0,0,0,6.5,6.5
0,0,0,0,3.6,3.6
0,0,0,0,4.5,4.5
0,0,0,0,0.3,0.3
0,0,0,0,6.9,6.9
0,0,0,0,13.7,13.7
0,0,0,0,0.1,0.1
0,0,0,0,0.6,0.6
0,0,0,0,3.2,3.2
0,0,0,0,11,11
0,0,0,0,0.1,0.1
0,0,0,0,2.5,2.5
0,0,0,0,11.8,11.8
0,0,0,0,11.1,11.1
0,0,0,0,39.4,39.4
0,0,0,0,9.8,9.8
0,0,0,0,21.8,21.8
0,0,0,0,6.5,6.5
0,0,0,0,59.4,59.4
0,0,0,0,54.1,54.1
0,0,0,0,42.2,42.2
0,0,0,0,1.3,1.3
0,0,0,0,31,31
0,0,0,0,34.8,34.8
0,0,0,0,6.1,6.1
0,0,0,0,30.3,30.3
0,0,0,0,64,64
0,0,0,0,9.4,9.4
0,0,0,0,9.8,9.9
0,0,0,0,9.7,9.7
0,0,0,0,32.9,32.9
0,0,0,0,18.2,18.3
0,0,0,0,32.4,32.4
0,0,0,0,0.6,0.6
0,0,0,0,26.9,26.9
0,0,0,0,63.9,63.9
0,0,0,0,13,13
0,0,0,0,2.5,2.5
0,0,0,0,4.2,4.2
0,0,0,0,3.7,3.7
0,0,0,0,11.6,11.6
0,0,0,0,0.1,0.1
0,0,0,0,27.9,28
0,0,0,0,5.2,5.2
0,0,0,0,8.6,8.6
0,0,0,0,26,26
0,0,0,0,3.1,3.1
0,0,0,0,40.9,40.9
0,0,0,0,2.7,2.7
0,0,0,0,1.8,1.8
0,0,0,0,96.7,96.7
0,0,0,0,0.6,0.6
0,0,0,0,9.4,9.4
0,0,0,0,8,8
0,0,0,0,44.2,44.2
0,0,0,0,44.3,44.3
0,0,0,0,9.9,9.9
0,0,0,0,40,40
0,0,0,0,0.6,0.6
0,0,0,0,5.1,5.1
0,0,0,0,26.2,26.2
0,0,0,0,0.5,0.5
0,0,0,0,7.2,7.2
0,0,0,0,3.2,3.2
0,0,0,0,30.4,30.4
0,0,0,0,89.4,89.4
0,0,0,0,31.7,31.7
0,0,0,0,11.1,11.1
0,0,0,0,7.8,7.8
0,0,0,0,3.7,3.7
0,0,0,0,6.2,6.2
0,0,0,0,104.4,104.5
0,0,0,0,6.8,6.8
0,0,0,0,6,6
0,0,0,0,12,12
0,0,0,0,12.7,12.7
0,0,0,0,4.6,4.6
0,0,0,0,14.3,14.3
0,0,0,0,0.2,0.2
0,0,0,0,8.8,8.8
0,0,0,0,0.1,0.2
0,0,0,0,16.7,16.7
0,0,0,0,51.1,51.1
0,0,0,0,12,12
0,0,0,0,3.4,3.4
0,0,0,0,118,118
0,0,0,0,3.1,3.1
0,0,0,0,12.9,13
0,0,0,0,14.3,14.3
0,0,0,0,14.6,14.6
0,0,0,0,4.1,4.1
0,0,0,0,33.1,33.1
0,0,0,0,66.1,66.1
0,0,0,0,14.9,14.9
0,0,0,0,17.5,17.5
0,0,0,0,443.3,443.3
0,0,0,0,7.4,7.4
0,0,0,0,123.2,123.2
0,0,0,0,7,7
0,0,0,0,10.1,10.1
0,0,0,0,16.2,16.2
0,0,0,0,0.7,0.7
0,0,0,0,0.2,0.2
0,0,0,0,4.7,4.8
0,0,0,0,12.7,12.7
0,0,0,0,9.7,9.7
0,0,0,0,7.7,7.7
0,0,0,0,4.4,4.4
0,0,0,0,27.2,27.2
0,0,0,0,3.3,3.3
0,0,0,0,8.8,8.8
0,0,0,0,9,9
0,0,0,0,5,5
0,0,0,0,56.5,56.5
0,0,0,0,32.4,32.4
0,0,0,0,0.2,0.3
0,0,0,0,2.3,2.3
0,0,0,0,18.1,18.1
0,0,0,0,2.7,2.7
0,0,0,0,0,0
0,0,0,0,3.7,3.7
0,0,0,0,6.8,6.8
0,0,0,0,15.1,15.1
0,0,0,0,4.9,4.9
0,0,0,0,2.9,2.9
0,0,0,0,4.1,4.1
0,0,0,0,11.4,11.4
0,0,0,0,11.3,11.3
0,0,0,0,28.3,28.3
0,0,0,0,0.2,0.2
0,0,0,0,4.5,4.5
0,0,0,0,13.7,13.7
0,0,0,0,21,21
0,0,0,0,23.9,23.9
0,0,0,0,6.9,6.9
0,0,0,0,3.1,3.1
0,0,0,0,6.3,6.4
0,0,0,0,4.6,4.6
0,0,0,0,13.5,13.5
0,0,0,0,3.1,3.1
0,0,0,0,9.3,9.4
0,0,0,0,7.1,7.1
0,0,0,0,2.1,2.1
0,0,0,0,14,14
0,0,0,0,2,2
0,0,0,0,3.2,3.3
0,0,0,0,15.3,15.3
0,0,0,0,11.3,11.3
0,0,0,0,0.4,0.4
0,0,0,0,0.7,0.7
0,0,0,0,0.4,0.5
0,0,0,0,0.4,0.4
0,0,0,0,0.7,0.7
0,0,0,0,9.5,9.5
0,0,0,0,4,4
0,0,0,0,12,12
0,0,0,0,9.1,9.1
0,0,0,0,5.1,5.1
0,0,0,0,7.3,7.3
0,0,0,0,130.8,130.8
0,0,0,0,0.7,0.7
0,0,0,0,12.2,12.2
0,0,0,0,0.6,0.6
0,0,0,0,10.8,10.9
0,0,0,0,10.2,10.2
0,0,0,0,8.7,8.7
0,0,0,0,1.4,1.4
0,0,0,0,14.2,14.2
0,0,0,0,1,1
0,0,0,0,9.8,9.8
0,0,0,0,0.1,0.1
0,0,0,0,14.4,14.4
0,0,0,0,13.4,13.5
0,0,0,0,7.1,7.1
0,0,0,0,44.7,44.7
0,0,0,0,0.4,0.4
0,0,0,0,4.9,4.9
0,0,0,0,104.2,104.2
0,0,0,0,62.3,62.3
0,0,0,0,22.1,22.1
0,0,0,0,1.8,1.8
0,0,0,0,7.3,7.3
0,0,0,0,54.1,54.1
0,0,0,0,8.2,8.2
0,0,0,0,11.1,11.1
0,0,0,0,0.3,0.3
0,0,0,0,161.4,161.4
0,0,0,0,37.1,37.1
0,0,0,0,11.2,11.3
0,0,0,0,3.2,3.2
0,0,0,0,4.6,4.6
0,0,0,0,6.1,6.1
0,0,0,0,9.2,9.2
0,0,0,0,30.5,30.5
0,0,0,0,4.2,4.2
0,0,0,0,24.4,24.4
0,0,0,0,24.2,24.2
0,0,0,0,7.1,7.1
0,0,0,0,13.2,13.2
0,0,0,0,9.7,9.7
0,0,0,0,19,19
0,0,0,0,31.7,31.8
0,0,0,0,3.2,3.3
0,0,0,0,15.5,15.5
0,0,0,0,8.5,8.5
0,0,0,0,38.9,38.9
0,0,0,0,5.9,5.9
0,0,0,0,10.1,10.2
0,0,0,0,7,7
0,0,0,0,4.1,4.1
0,0,0,0,13.2,13.2
0,0,0,0,4.9,5
0,0,0,0,10,10
0,0,0,0,103.3,103.3
0,0,0,0,16,16
0,0,0,0,1.8,1.9
0,0,0,0,116.2,116.2
0,0,0,0,1,1
0,0,0,0,5.9,5.9
0,0,0,0,11,11
0,0,0,0,7.7,7.7
0,0,0,0,32.2,32.2
0,0,0,0,28.3,28.4
0,0,0,0,8.8,8.8
0,0,0,0,30.7,30.7
0,0,0,0,,
0,0,0,0,1.2,1.2
0,0,0,0,6.5,6.5
0,0,0,0,12,12
0,0,0,0,5.5,5.5
0,0,0,0,30.4,30.4
0,0,0,0,31.5,31.5
0,0,0,0,7.7,7.7
0,0,0,0,8.3,8.3
0,0,0,0,10.5,10.5
0,0,0,0,11.8,11.8
0,0,0,0,3,3
0,0,0,0,9.3,9.3
0,0,0,0,9.6,9.6
0,0,0,0,5.9,5.9
0,0,0,0,101.9,101.9
0,0,0,0,9.1,9.1
0,0,0,0,13.4,13.4
0,0,0,0,12.8,12.8
0,0,0,0,12.8,12.8
0,0,0,0,7.2,7.2
0,0,0,0,4,4
0,0,0,0,3.5,3.5
0,0,0,0,1,1
0,0,0,0,5.4,5.4
0,0,0,0,8.9,8.9
0,0,0,0,95.5,95.5
0,0,0,0,2.8,2.8
0,0,0,0,30.2,30.2
0,0,0,0,11.1,11.2
0,0,0,0,7.9,8
0,0,0,0,7.7,7.7
0,0,0,0,0.6,0.6
0,0,0,0,0.2,0.3
0,0,0,0,17.4,17.4
0,0,0,0,0.7,0.7
0,0,0,0,9.4,9.4
0,0,0,0,42.4,42.4
0,0,0,0,6,6
0,0,0,0,5.1,5.1
0,0,0,0,30.1,30.1
0,0,0,0,9.4,9.4
0,0,0,0,0.5,0.5
0,0,0,0,0.6,0.6
0,0,0,0,9.3,9.3
0,0,0,0,5.4,5.4
0,0,0,0,27.8,27.8
0,0,0,0,0.1,0.2
0,0,0,0,0.1,0.1
0,0,0,0,3.6,3.6
0,0,0,0,2,2
0,0,0,0,10.5,10.5
0,0,0,0,65.5,65.5
0,0,0,0,0.9,0.9
0,0,0,0,98,98
0,0,0,0,5.8,5.9
0,0,0,0,13,13
0,0,0,0,13.8,13.8
0,0,0,0,2,2
0,0,0,0,6.9,6.9
0,0,0,0,3.1,3.2
0,0,0,0,24.4,24.4
0,0,0,0,0.6,0.6
0,0,0,0,31.5,31.5
0,0,0,0,0.2,0.3
0,0,0,0,33.7,33.8
0,0,0,0,5.7,5.7
0,0,0,0,15.6,15.6
0,0,0,0,10,10
0,0,0,0,16.1,16.1
0,0,0,0,33.9,33.9
0,0,0,0,9.7,9.8
0,0,0,0,5.7,5.7
0,0,0,0,4.9,5
0,0,0,0,5.7,5.7
0,0,0,0,208.7,208.7
0,0,0,0,9.2,9.2
0,0,0,0,12.7,12.7
0,0,0,0,5.7,5.7
0,0,0,0,13.8,13.8
0,0,0,0,13.1,13.1
0,0,0,0,0.9,0.9
0,0,0,0,31.1,31.1
0,0,0,0,37.9,37.9
0,0,0,0,0.3,0.4
0,0,0,0,51.8,51.8
0,0,0,0,21.7,21.7
0,0,0,0,0.8,0.8
0,0,0,0,4.3,4.3
0,0,0,0,0.2,0.3
0,0,0,0,9.9,10
0,0,0,0,6.6,6.7
0,0,0,0,2.4,2.4
0,0,0,0,10.7,10.7
0,0,0,0,4.6,4.6
0,0,0,0,11.5,11.5
0,0,0,0,5.3,5.4
0,0,0,0,12.2,12.2
0,0,0,0,62.2,62.2
0,0,0,0,13.4,13.4
0,0,0,0,1,1
0,0,0,0,3.2,3.2
0,0,0,0,0.2,0.2
0,0,0,0,11.9,11.9
0,0,0,0,3.9,4
0,0,0,0,181.5,181.5
0,0,0,0,78.6,78.6
0,0,0,0,22,22
0,0,0,0,12.2,12.2
0,0,0,0,9.8,9.8
0,0,0,0,13.4,13.4
0,0,0,0,0.1,0.1
0,0,0,0,31.5,31.5
0,0,0,0,25.5,25.5
0,0,0,0,0.5,0.5
0,0,0,0,11.2,11.2
0,0,0,0,78.9,79
0,0,0,0,5.2,5.2
0,0,0,0,12.9,12.9
0,0,0,0,20.2,20.2
0,0,0,0,2,2
0,0,0,0,6.6,6.6
0,0,0,0,128,128
0,0,0,0,30.9,30.9
0,0,0,0,4.4,4.4
0,0,0,0,6,6
0,0,0,0,5.6,5.6
0,0,0,0,6.8,6.9
0,0,0,0,0.2,0.2
0,0,0,0,4.9,4.9
0,0,0,0,7.3,7.3
0,0,0,0,8.1,8.1
0,0,0,0,8.8,8.9
0,0,0,0,18.1,18.1
0,0,0,0,14,14
0,0,0,0,9.2,9.2
0,0,0,0,7.8,7.8
0,0,0,0,2.1,2.1
0,0,0,0,30.3,30.3
0,0,0,0,2.3,2.3
0,0,0,0,9.4,9.4
0,0,0,0,5.1,5.2
0,0,0,0,3.3,3.3
0,0,0,0,0.3,0.3
0,0,0,0,15.1,15.1
0,0,0,0,4.2,4.3
0,0,0,0,10,10
0,0,0,0,11.3,11.3
0,0,0,0,5.5,5.5
0,0,0,0,13,13
0,0,0,0,13.7,13.8
0,0,0,0,6.6,6.6
0,0,0,0,9.7,9.7
0,0,0,0,8.8,8.9
0,0,0,0,9.9,9.9
0,0,0,0,9.4,9.4
0,0,0,0,10.1,10.1
0,0,0,0,39.8,39.8
0,0,0,0,11.8,11.8
0,0,0,0,2.8,2.9
0,0,0,0,43.5,43.5
0,0,0,0,57.6,57.7
0,0,0,0,6.3,6.3
0,0,0,0,0.9,1
0,0,0,0,9.4,9.4
0,0,0,0,11.9,11.9
0,0,0,0,9.6,9.6
0,0,0,0,1.9,1.9
0,0,0,0,1.2,1.3
0,0,0,0,64.4,64.4
0,0,0,0,5.5,5.5
0,0,0,0,2.2,2.3
0,0,0,0,2.1,2.1
0,0,0,0,8.7,8.7
0,0,0,0,8,8
0,0,0,0,3.8,3.8
0,0,0,0,0.2,0.2
0,0,0,0,37.6,37.6
0,0,0,0,16.5,16.6
0,0,0,0,5.7,5.7
0,0,0,0,3.8,3.8
0,0,0,0,10.6,10.6
0,0,0,0,1.7,1.7
0,0,0,0,7.8,7.8
0,0,0,0,7.2,7.2
0,0,0,0,3.2,3.2
0,0,0,0,0.1,0.1
0,0,0,0,89.8,89.8
0,0,0,0,8.1,8.2
0,0,0,0,1.9,1.9
0,0,0,0,9.8,9.8
0,0,0,0,14.4,14.4
0,0,0,0,3.4,3.4
0,0,0,0,3.9,3.9
0,0,0,0,30.9,30.9
0,0,0,0,4,4
0,0,0,0,25.6,25.6
0,0,0,0,218.6,218.6
0,0,0,0,2.8,2.8
0,0,0,0,8.7,8.7
0,0,0,0,3.9,3.9
0,0,0,0,23.3,23.4
0,0,0,0,9.3,9.3
0,0,0,0,9.5,9.5
0,0,0,0,9.6,9.6
0,0,0,0,3.3,3.3
0,0,0,0,8.4,8.4
0,0,0,0,0.7,0.7
0,0,0,0,32.3,32.4
0,0,0,0,23.1,23.1
0,0,0,0,3.8,3.8
0,0,0,0,32.5,32.6
0,0,0,0,17.8,17.8
0,0,0,0,3.5,3.5
0,0,0,0,30.4,30.4
0,0,0,0,32.4,32.4
0,0,0,0,5.7,5.8
0,0,0,0,11.2,11.2
0,0,0,0,10.1,10.1
0,0,0,0,3.3,3.3
0,0,0,0,4.2,4.2
0,0,0,0,9.4,9.5
0,0,0,0,4.1,4.1
0,0,0,0,16.1,16.1
0,0,0,0,15,15
0,0,0,0,3.3,3.3
0,0,0,0,0.1,0.1
0,0,0,0,13.8,13.8
0,0,0,0,12.7,12.7
0,0,0,0,1.6,1.7
0,0,0,0,15.8,15.8
0,0,0,0,35.6,35.6
0,0,0,0,11.7,11.7
0,0,0,0,9.5,9.5
0,0,0,0,0.5,0.5
0,0,0,0,0.5,0.5
0,0,0,0,70.4,70.4
0,0,0,0,6.7,6.7
0,0,0,0,1.3,1.3
0,0,0,0,1.6,1.6
0,0,0,0,3.3,3.3
0,0,0,0,7.9,7.9
0,0,0,0,4.3,4.3
0,0,0,0,6.4,6.4
0,0,0,0,0.3,0.3
0,0,0,0,0.3,0.3
0,0,0,0,12.7,12.7
0,0,0,0,0.8,0.8
0,0,0,0,4,4
0,0,0,0,180.4,180.4
0,0,0,0,5.8,5.8
0,0,0,0,1.5,1.6
0,0,0,0,14.7,14.7
0,0,0,0,26.1,26.1
0,0,0,0,16.4,16.4
0,0,0,0,20.7,20.7
0,0,0,0,15.2,15.3
0,0,0,0,0.2,0.2
0,0,0,0,26.2,26.2
0,0,0,0,8.9,9
0,0,0,0,3.3,3.3
0,0,0,0,6.3,6.3
0,0,0,0,38.5,38.5
0,0,0,0,22,22.1
0,0,0,0,9.5,9.5
0,0,0,0,3.7,3.7
0,0,0,0,0.2,0.2
0,0,0,0,9.6,9.6
0,0,0,0,0.1,0.1
0,0,0,0,6.9,6.9
0,0,0,0,61.4,61.4
0,0,0,0,5.4,5.4
0,0,0,0,0.2,0.3
0,0,0,0,0.7,0.7
0,0,0,0,27.1,27.1
0,0,0,0,1.3,1.3
0,0,0,0,11.1,11.1
0,0,0,0,0.3,0.3
0,0,0,0,0.1,0.2
0,0,0,0,0.3,0.3
0,0,0,0,0.1,0.1
0,0,0,0,18.7,18.7
0,0,0,0,0.2,0.2
0,0,0,0,0.1,0.1
0,0,0,0,6.5,6.6
0,0,0,0,0.1,0.2
0,0,0,0,0.1,0.1
0,0,0,0,19.8,19.9
0,0,0,0,0.1,0.1
0,0,0,0,0.2,0.2
0,0,0,0,11.3,11.3
0,0,0,0,0.1,0.1
0,0,0,0,7.4,7.4
0,0,0,0,2.6,2.6
0,0,0,0,10.6,10.7
0,0,0,0,28.1,28.1
0,0,0,0,4.3,4.3
0,0,0,0,5.3,5.3
0,0,0,0,1.5,1.6
0,0,0,0,1,1
0,0,0,0,8.1,8.1
0,0,0,0,4,4.1
0,0,0,0,3.3,3.3
0,0,0,0,5.1,5.1
0,0,0,0,2.6,2.6
0,0,0,0,50.3,50.3
0,0,0,0,0.3,0.3
0,0,0,0,44.2,44.2
0,0,0,0,6.7,6.7
0,0,0,0,3.6,3.7
0,0,0,0,0.7,0.7
0,0,0,0,10.9,10.9
0,0,0,0,7.5,7.6
0,0,0,0,8.8,8.9
0,0,0,0,33,33
0,0,0,0,5.9,6
0,0,0,0,45.1,45.1
0,0,0,0,0.3,0.3
0,0,0,0,16.5,16.5
0,0,0,0,14.7,14.8
0,0,0,0,1.7,1.7
0,0,0,0,6.2,6.2
0,0,0,0,3.9,3.9
0,0,0,0,3.1,3.1
0,0,0,0,7.7,7.7
0,0,0,0,0.2,0.2
0,0,0,0,0.3,0.3
0,0,0,0,3.9,3.9
0,0,0,0,26.8,26.8
0,0,0,0,20.9,20.9
0,0,0,0,7.4,7.4
0,0,0,0,4.3,4.3
0,0,0,0,5.2,5.2
0,0,0,0,1.1,1.1
0,0,0,0,12.4,12.4
0,0,0,0,9.8,9.8
0,0,0,0,15.5,15.5
0,0,0,0,4.4,4.4
0,0,0,0,13.4,13.5
0,0,0,0,3.5,3.5
0,0,0,0,3.3,3.3
0,0,0,0,3.9,3.9
0,0,0,0,8.8,8.8
0,0,0,0,189,189
0,0,0,0,22.5,22.5
0,0,0,0,9.4,9.4
0,0,0,0,6.5,6.5
0,0,0,0,6.8,6.8
0,0,0,0,0.1,0.1
0,0,0,0,14.7,14.7
0,0,0,0,8.3,8.3
0,0,0,0,21.2,21.2
0,0,0,0,18.5,18.6
0,0,0,0,18.6,18.6
0,0,0,0,0.7,0.7
0,0,0,0,7.5,7.5
0,0,0,0,24.7,24.7
0,0,0,0,3.2,3.2
0,0,0,0,0.1,0.1
0,0,0,0,8.5,8.6
0,0,0,0,3.3,3.3
0,0,0,0,7.3,7.3
0,0,0,0,7.9,7.9
0,0,0,0,7.3,7.3
0,0,0,0,4.6,4.7
0,0,0,0,58,58
0,0,0,0,3.2,3.2
0,0,0,0,11.8,11.8
0,0,0,0,5.6,5.6
0,0,0,0,6.9,6.9
0,0,0,0,11.5,11.5
0,0,0,0,19.1,19.1
0,0,0,0,9.6,9.6
0,0,0,0,17.6,17.6
0,0,0,0,4.6,4.6
0,0,0,0,20.9,20.9
0,0,0,0,5.5,5.5
0,0,0,0,7.1,7.1
0,0,0,0,1.3,1.3
0,0,0,0,2.1,2.1
0,0,0,0,0.3,0.3
0,0,0,0,20.8,20.8
0,0,0,0,12.2,12.2
0,0,0,0,61.1,61.2
0,0,0,0,101.8,101.8
0,0,0,0,0.1,0.1
0,0,0,0,0.1,0.1
0,0,0,0,4.7,4.8
0,0,0,0,8.7,8.7
0,0,0,0,2.6,2.6
0,0,0,0,11.2,11.2
0,0,0,0,1.4,1.4
0,0,0,0,9.9,10
0,0,0,0,0.2,0.2
0,0,0,0,24,24
0,0,0,0,1.4,1.5
0,0,0,0,4.9,4.9
0,0,0,0,5.2,5.2
0,0,0,0,8.7,8.7
0,0,0,0,0.3,0.3
0,0,0,0,1.1,1.1
0,0,0,0,27.3,27.3
0,0,0,0,2.2,2.3
0,0,0,0,29.5,29.5
0,0,0,0,20,20
0,0,0,0,2.1,2.1
0,0,0,0,2.6,2.7
0,0,0,0,2.9,3
0,0,0,0,6.3,6.4
0,0,0,0,6.9,6.9
0,0,0,0,2,2.1
0,0,0,0,5.3,5.3
0,0,0,0,0.9,0.9
0,0,0,0,7,7
0,0,0,0,18.9,19
0,0,0,0,6.9,6.9
0,0,0,0,5.9,5.9
0,0,0,0,32.2,32.2
0,0,0,0,3.2,3.2
0,0,0,0,10.7,10.7
0,0,0,0,4,4
0,0,0,0,2,2
0,0,0,0,2.2,2.2
0,0,0,0,1.4,1.5
0,0,0,0,8.8,8.8
0,0,0,0,74.4,74.4
0,0,0,0,6.3,6.3
0,0,0,0,3.7,3.7
